path,label,fps,frames,width,height,duration_seconds,split
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_121.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_122.mp4,Normal,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_123.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_124.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_125.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_126.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_127.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_141.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_142.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_143.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_144.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_145.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_146.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_147.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_148.mp4,Normal,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_149.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_155.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_156.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_157.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_158.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_159.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_160.mp4,Normal,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_161.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_162.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_163.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_164.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_165.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_166.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_167.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_168.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_169.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_170.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_171.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_172.mp4,Normal,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_173.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_174.mp4,Normal,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_175.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_176.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_177.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_178.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_179.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_180.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_181.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_182.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_183.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_184.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_185.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_186.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_187.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_188.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_189.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_190.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_195.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_196.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0037_clip_197.mp4,Normal,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_001.mp4,Normal,25.0,125,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_002.mp4,Normal,25.0,125,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_003.mp4,Normal,25.0,125,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_004.mp4,Normal,25.0,125,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_005.mp4,Normal,25.0,150,640,360,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0004_clip_006.mp4,Normal,25.0,100,640,360,4.0,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_007.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_008.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_009.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_011.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_012.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_013.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_014.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_015.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_016.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_017.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_018.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_019.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_020.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_021.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_022.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_023.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_024.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_025.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_026.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_027.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_028.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_029.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_033.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_040.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_041.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_042.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_043.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_044.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_046.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_047.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_048.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_049.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_050.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_051.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_052.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_053.mp4,Normal,29.97,150,640,360,5.005005005005005,test
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_054.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_055.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_056.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20251025-WA0006_clip_116.mp4,Normal,29.97,150,640,360,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0008_clip_001.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0008_clip_002.mp4,Crowdy,30.0,210,478,850,7.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0010_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0010_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0011_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0011_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0011_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0012_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0012_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0012_clip_003.mp4,Crowdy,30.0,120,478,850,4.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0013_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0013_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0013_clip_003.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0014_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0014_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0014_clip_003.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0015_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0015_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0015_clip_003.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0015_clip_004.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0017_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0017_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0018_clip_001.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0018_clip_002.mp4,Crowdy,30.0,120,478,850,4.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_004.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_005.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0019_clip_006.mp4,Crowdy,30.0,120,478,850,4.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0020_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0020_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0020_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0021_clip_001.mp4,Crowdy,29.99,180,478,850,6.002000666888963,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0021_clip_002.mp4,Crowdy,29.99,120,478,850,4.001333777925976,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_004.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_005.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_006.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0022_clip_007.mp4,Crowdy,30.0,120,478,850,4.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0026_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0026_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0026_clip_003.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0026_clip_004.mp4,Crowdy,30.0,120,478,850,4.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0027_clip_001.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0027_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0028_clip_001.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0028_clip_002.mp4,Crowdy,30.0,210,478,850,7.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0029_clip_001.mp4,Crowdy,29.97,150,478,850,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0029_clip_002.mp4,Crowdy,29.97,150,478,850,5.005005005005005,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_004.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_005.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0030_clip_006.mp4,Crowdy,30.0,120,478,850,4.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0031_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0031_clip_002.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0031_clip_003.mp4,Crowdy,30.0,120,478,850,4.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0032_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0032_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0032_clip_003.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0032_clip_004.mp4,Crowdy,30.0,210,478,850,7.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0033_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0033_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_001.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_002.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_003.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_004.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_005.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_006.mp4,Crowdy,30.0,150,478,850,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_007.mp4,Crowdy,30.0,180,478,850,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250923-WA0034_clip_008.mp4,Crowdy,30.0,180,478,850,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0001_clip_001.mp4,Crowdy,29.07,146,288,640,5.022359821121431,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0001_clip_002.mp4,Crowdy,29.07,175,288,640,6.019951840385277,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0001_clip_003.mp4,Crowdy,29.07,175,288,640,6.019951840385277,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0003_clip_001.mp4,Crowdy,29.88,150,360,640,5.020080321285141,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0003_clip_002.mp4,Crowdy,29.88,180,360,640,6.024096385542169,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0003_clip_003.mp4,Crowdy,29.88,120,360,640,4.016064257028113,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0004_clip_001.mp4,Crowdy,30.0,180,360,640,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0004_clip_002.mp4,Crowdy,30.0,150,360,640,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0005_clip_001.mp4,Crowdy,29.97,180,640,360,6.0060060060060065,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0005_clip_002.mp4,Crowdy,29.97,210,640,360,7.007007007007007,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_001.mp4,Crowdy,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_002.mp4,Crowdy,30.0,150,640,360,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_003.mp4,Crowdy,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_004.mp4,Crowdy,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_005.mp4,Crowdy,30.0,150,640,360,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_006.mp4,Crowdy,30.0,180,640,360,6.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0008_clip_007.mp4,Crowdy,30.0,180,640,360,6.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_002.mp4,Crowdy,25.0,125,360,640,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_003.mp4,Crowdy,25.0,125,360,640,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_004.mp4,Crowdy,25.0,125,360,640,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_005.mp4,Crowdy,25.0,125,360,640,5.0,train
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_006.mp4,Crowdy,25.0,125,360,640,5.0,test
/Users/harinihegde/Downloads/crowd_panic/Crowdy/VID-20250924-WA0013_clip_007.mp4,Crowdy,25.0,150,360,640,6.0,train
